Data,State,Hail Size,Population Affected,
7/27/14,Arizona,"2.5"" Hail",0,
7/28/14,Arizona,"2.5"" Hail",0,
7/29/14,Arizona,"2.5"" Hail",0,
7/30/14,Arizona,"2.5"" Hail",0,
6/25/14,Arizona,"3.0"" Hail",0,
6/26/14,Arizona,"3.0"" Hail",0,
6/27/14,Arizona,"3.0"" Hail",0,
6/28/14,Arizona,"3.0"" Hail",0,
6/29/14,Arizona,"3.0"" Hail",0,
6/30/14,Arizona,"3.0"" Hail",0,
7/1/14,Arizona,"3.0"" Hail",0,
7/2/14,Arizona,"3.0"" Hail",0,
7/3/14,Arizona,"3.0"" Hail",0,
7/4/14,Arizona,"3.0"" Hail",0,
7/5/14,Arizona,"3.0"" Hail",0,
7/6/14,Arizona,"3.0"" Hail",0,
7/7/14,Arizona,"3.0"" Hail",0,
7/8/14,Arizona,"3.0"" Hail",0,
7/9/14,Arizona,"3.0"" Hail",0,
7/10/14,Arizona,"3.0"" Hail",0,
7/11/14,Arizona,"3.0"" Hail",0,
7/12/14,Arizona,"3.0"" Hail",0,
7/13/14,Arizona,"3.0"" Hail",0,
7/14/14,Arizona,"3.0"" Hail",0,
7/15/14,Arizona,"3.0"" Hail",0,
7/16/14,Arizona,"3.0"" Hail",0,
7/17/14,Arizona,"3.0"" Hail",0,
7/18/14,Arizona,"3.0"" Hail",0,
7/19/14,Arizona,"3.0"" Hail",0,
7/20/14,Arizona,"3.0"" Hail",0,
7/21/14,Arizona,"3.0"" Hail",0,
7/22/14,Arizona,"3.0"" Hail",0,
7/23/14,Arizona,"3.0"" Hail",0,
7/24/14,Arizona,"3.0"" Hail",0,
7/25/14,Arizona,"3.0"" Hail",0,
7/26/14,Arizona,"3.0"" Hail",0,
7/27/14,Arizona,"3.0"" Hail",0,
7/28/14,Arizona,"3.0"" Hail",0,
7/29/14,Arizona,"3.0"" Hail",0,
7/30/14,Arizona,"3.0"" Hail",0,
6/25/14,Arizona,"3.5"" Hail",0,
6/26/14,Arizona,"3.5"" Hail",0,
6/27/14,Arizona,"3.5"" Hail",0,
6/28/14,Arizona,"3.5"" Hail",0,
6/29/14,Arizona,"3.5"" Hail",0,
6/30/14,Arizona,"3.5"" Hail",0,
7/1/14,Arizona,"3.5"" Hail",0,
7/2/14,Arizona,"3.5"" Hail",0,
7/3/14,Arizona,"3.5"" Hail",0,
7/4/14,Arizona,"3.5"" Hail",0,
7/5/14,Arizona,"3.5"" Hail",0,
7/6/14,Arizona,"3.5"" Hail",0,
7/7/14,Arizona,"3.5"" Hail",0,
7/8/14,Arizona,"3.5"" Hail",0,
7/9/14,Arizona,"3.5"" Hail",0,
7/10/14,Arizona,"3.5"" Hail",0,
7/11/14,Arizona,"3.5"" Hail",0,
7/12/14,Arizona,"3.5"" Hail",0,
7/13/14,Arizona,"3.5"" Hail",0,
7/14/14,Arizona,"3.5"" Hail",0,
7/15/14,Arizona,"3.5"" Hail",0,
7/16/14,Arizona,"3.5"" Hail",0,
7/17/14,Arizona,"3.5"" Hail",0,
7/18/14,Arizona,"3.5"" Hail",0,
7/19/14,Arizona,"3.5"" Hail",0,
7/20/14,Arizona,"3.5"" Hail",0,
7/21/14,Arizona,"3.5"" Hail",0,
7/22/14,Arizona,"3.5"" Hail",0,
7/23/14,Arizona,"3.5"" Hail",0,
7/24/14,Arizona,"3.5"" Hail",0,
7/25/14,Arizona,"3.5"" Hail",0,
7/26/14,Arizona,"3.5"" Hail",0,
7/27/14,Arizona,"3.5"" Hail",0,
7/28/14,Arizona,"3.5"" Hail",0,
7/29/14,Arizona,"3.5"" Hail",0,
7/30/14,Arizona,"3.5"" Hail",0,
6/25/14,California,"1.0"" Hail",0,
6/26/14,California,"1.0"" Hail",0,
6/27/14,California,"1.0"" Hail",0,
6/28/14,California,"1.0"" Hail",0,
6/29/14,California,"1.0"" Hail",0,
6/30/14,California,"1.0"" Hail",0,
7/1/14,California,"1.0"" Hail",0,
7/2/14,California,"1.0"" Hail",0,
7/3/14,California,"1.0"" Hail",0,
7/4/14,California,"1.0"" Hail",0,
7/5/14,California,"1.0"" Hail",560,
7/6/14,California,"1.0"" Hail",0,
7/7/14,California,"1.0"" Hail",0,
7/8/14,California,"1.0"" Hail",20,
7/9/14,California,"1.0"" Hail",0,
7/10/14,California,"1.0"" Hail",0,
7/11/14,California,"1.0"" Hail",0,
7/12/14,California,"1.0"" Hail",0,
7/13/14,California,"1.0"" Hail",0,
7/14/14,California,"1.0"" Hail",0,
7/15/14,California,"1.0"" Hail",0,
7/16/14,California,"1.0"" Hail",0,
7/17/14,California,"1.0"" Hail",0,
7/18/14,California,"1.0"" Hail",11,
7/19/14,California,"1.0"" Hail",0,
7/20/14,California,"1.0"" Hail",0,
7/21/14,California,"1.0"" Hail",0,
7/22/14,California,"1.0"" Hail",12,
7/23/14,California,"1.0"" Hail",0,
7/24/14,California,"1.0"" Hail",0,
7/25/14,California,"1.0"" Hail",0,
7/26/14,California,"1.0"" Hail",47,
7/27/14,California,"1.0"" Hail",3,
7/28/14,California,"1.0"" Hail",0,
7/29/14,California,"1.0"" Hail",0,
7/30/14,California,"1.0"" Hail",0,
6/25/14,California,"1.5"" Hail",0,
6/26/14,California,"1.5"" Hail",0,
6/27/14,California,"1.5"" Hail",0,
6/28/14,California,"1.5"" Hail",0,
6/29/14,California,"1.5"" Hail",0,
6/30/14,California,"1.5"" Hail",0,
7/1/14,California,"1.5"" Hail",0,
7/2/14,California,"1.5"" Hail",0,
7/3/14,California,"1.5"" Hail",0,
7/4/14,California,"1.5"" Hail",0,
7/5/14,California,"1.5"" Hail",0,
7/6/14,California,"1.5"" Hail",0,
7/7/14,California,"1.5"" Hail",0,
7/8/14,California,"1.5"" Hail",5,
7/9/14,California,"1.5"" Hail",0,
7/10/14,California,"1.5"" Hail",0,
7/11/14,California,"1.5"" Hail",0,
7/12/14,California,"1.5"" Hail",0,
7/13/14,California,"1.5"" Hail",0,
7/14/14,California,"1.5"" Hail",0,
7/15/14,California,"1.5"" Hail",0,
7/16/14,California,"1.5"" Hail",0,
7/17/14,California,"1.5"" Hail",0,
7/18/14,California,"1.5"" Hail",0,
7/19/14,California,"1.5"" Hail",0,
7/20/14,California,"1.5"" Hail",0,
7/21/14,California,"1.5"" Hail",0,
7/22/14,California,"1.5"" Hail",0,
7/23/14,California,"1.5"" Hail",0,
7/24/14,California,"1.5"" Hail",0,
7/25/14,California,"1.5"" Hail",0,
7/26/14,California,"1.5"" Hail",0,
7/27/14,California,"1.5"" Hail",0,
7/28/14,California,"1.5"" Hail",0,
7/29/14,California,"1.5"" Hail",0,
7/30/14,California,"1.5"" Hail",0,
6/25/14,California,"2.0"" Hail",0,
6/26/14,California,"2.0"" Hail",0,
6/27/14,California,"2.0"" Hail",0,
6/28/14,California,"2.0"" Hail",0,
6/29/14,California,"2.0"" Hail",0,
6/30/14,California,"2.0"" Hail",0,
7/1/14,California,"2.0"" Hail",0,
7/2/14,California,"2.0"" Hail",0,
7/3/14,California,"2.0"" Hail",0,
7/4/14,California,"2.0"" Hail",0,
7/5/14,California,"2.0"" Hail",0,
7/6/14,California,"2.0"" Hail",0,
7/7/14,California,"2.0"" Hail",0,
7/8/14,California,"2.0"" Hail",0,
7/9/14,California,"2.0"" Hail",0,
7/10/14,California,"2.0"" Hail",0,
7/11/14,California,"2.0"" Hail",0,
7/12/14,California,"2.0"" Hail",0,
7/13/14,California,"2.0"" Hail",0,
7/14/14,California,"2.0"" Hail",0,
7/15/14,California,"2.0"" Hail",0,
7/16/14,California,"2.0"" Hail",0,
7/17/14,California,"2.0"" Hail",0,
7/18/14,California,"2.0"" Hail",0,
7/19/14,California,"2.0"" Hail",0,
7/20/14,California,"2.0"" Hail",0,
7/21/14,California,"2.0"" Hail",0,
7/22/14,California,"2.0"" Hail",0,
7/23/14,California,"2.0"" Hail",0,
7/24/14,California,"2.0"" Hail",0,
7/25/14,California,"2.0"" Hail",0,
7/26/14,California,"2.0"" Hail",0,
7/27/14,California,"2.0"" Hail",0,
7/28/14,California,"2.0"" Hail",0,
7/29/14,California,"2.0"" Hail",0,
7/30/14,California,"2.0"" Hail",0,
6/25/14,California,"2.5"" Hail",0,
6/26/14,California,"2.5"" Hail",0,
6/27/14,California,"2.5"" Hail",0,
6/28/14,California,"2.5"" Hail",0,
6/29/14,California,"2.5"" Hail",0,
6/30/14,California,"2.5"" Hail",0,
7/1/14,California,"2.5"" Hail",0,
7/2/14,California,"2.5"" Hail",0,
7/3/14,California,"2.5"" Hail",0,
7/4/14,California,"2.5"" Hail",0,
7/5/14,California,"2.5"" Hail",0,
7/6/14,California,"2.5"" Hail",0,
7/7/14,California,"2.5"" Hail",0,
7/8/14,California,"2.5"" Hail",0,
7/9/14,California,"2.5"" Hail",0,
7/10/14,California,"2.5"" Hail",0,
7/11/14,California,"2.5"" Hail",0,
7/12/14,California,"2.5"" Hail",0,
7/13/14,California,"2.5"" Hail",0,
7/14/14,California,"2.5"" Hail",0,
7/15/14,California,"2.5"" Hail",0,
7/16/14,California,"2.5"" Hail",0,
7/17/14,California,"2.5"" Hail",0,
7/18/14,California,"2.5"" Hail",0,
7/19/14,California,"2.5"" Hail",0,
7/20/14,California,"2.5"" Hail",0,
7/21/14,California,"2.5"" Hail",0,
7/22/14,California,"2.5"" Hail",0,
7/23/14,California,"2.5"" Hail",0,
7/24/14,California,"2.5"" Hail",0,
7/25/14,California,"2.5"" Hail",0,
7/26/14,California,"2.5"" Hail",0,
7/27/14,California,"2.5"" Hail",0,
7/28/14,California,"2.5"" Hail",0,
7/29/14,California,"2.5"" Hail",0,
7/30/14,California,"2.5"" Hail",0,
6/25/14,California,"3.0"" Hail",0,
6/26/14,California,"3.0"" Hail",0,
6/27/14,California,"3.0"" Hail",0,
6/28/14,California,"3.0"" Hail",0,
6/29/14,California,"3.0"" Hail",0,
6/30/14,California,"3.0"" Hail",0,
7/1/14,California,"3.0"" Hail",0,
7/2/14,California,"3.0"" Hail",0,
7/3/14,California,"3.0"" Hail",0,
7/4/14,California,"3.0"" Hail",0,
7/5/14,California,"3.0"" Hail",0,
7/6/14,California,"3.0"" Hail",0,
7/7/14,California,"3.0"" Hail",0,
7/8/14,California,"3.0"" Hail",0,
7/9/14,California,"3.0"" Hail",0,
7/10/14,California,"3.0"" Hail",0,
7/11/14,California,"3.0"" Hail",0,
7/12/14,California,"3.0"" Hail",0,
7/13/14,California,"3.0"" Hail",0,
7/14/14,California,"3.0"" Hail",0,
7/15/14,California,"3.0"" Hail",0,
7/16/14,California,"3.0"" Hail",0,
7/17/14,California,"3.0"" Hail",0,
7/18/14,California,"3.0"" Hail",0,
7/19/14,California,"3.0"" Hail",0,
7/20/14,California,"3.0"" Hail",0,
7/21/14,California,"3.0"" Hail",0,
7/22/14,California,"3.0"" Hail",0,
7/23/14,California,"3.0"" Hail",0,
7/24/14,California,"3.0"" Hail",0,
7/25/14,California,"3.0"" Hail",0,
7/26/14,California,"3.0"" Hail",0,
7/27/14,California,"3.0"" Hail",0,
7/28/14,California,"3.0"" Hail",0,
7/29/14,California,"3.0"" Hail",0,
7/30/14,California,"3.0"" Hail",0,
6/25/14,California,"3.5"" Hail",0,
6/26/14,California,"3.5"" Hail",0,
6/27/14,California,"3.5"" Hail",0,
6/28/14,California,"3.5"" Hail",0,
6/29/14,California,"3.5"" Hail",0,
6/30/14,California,"3.5"" Hail",0,
7/1/14,California,"3.5"" Hail",0,
7/2/14,California,"3.5"" Hail",0,
7/3/14,California,"3.5"" Hail",0,
7/4/14,California,"3.5"" Hail",0,
7/5/14,California,"3.5"" Hail",0,
7/6/14,California,"3.5"" Hail",0,
7/7/14,California,"3.5"" Hail",0,
7/8/14,California,"3.5"" Hail",0,
7/9/14,California,"3.5"" Hail",0,
7/10/14,California,"3.5"" Hail",0,
7/11/14,California,"3.5"" Hail",0,
7/12/14,California,"3.5"" Hail",0,
7/13/14,California,"3.5"" Hail",0,
7/14/14,California,"3.5"" Hail",0,
7/15/14,California,"3.5"" Hail",0,
7/16/14,California,"3.5"" Hail",0,
7/17/14,California,"3.5"" Hail",0,
7/18/14,California,"3.5"" Hail",0,
7/19/14,California,"3.5"" Hail",0,
7/20/14,California,"3.5"" Hail",0,
7/21/14,California,"3.5"" Hail",0,
7/22/14,California,"3.5"" Hail",0,
7/23/14,California,"3.5"" Hail",0,
7/24/14,California,"3.5"" Hail",0,
7/25/14,California,"3.5"" Hail",0,
7/26/14,California,"3.5"" Hail",0,
7/27/14,California,"3.5"" Hail",0,
7/28/14,California,"3.5"" Hail",0,
7/29/14,California,"3.5"" Hail",0,
7/30/14,California,"3.5"" Hail",0,
6/25/14,Colorado,"1.0"" Hail",2156,
6/26/14,Colorado,"1.0"" Hail",395,
6/27/14,Colorado,"1.0"" Hail",6300,
6/28/14,Colorado,"1.0"" Hail",0,
6/29/14,Colorado,"1.0"" Hail",18,
6/30/14,Colorado,"1.0"" Hail",378,
7/1/14,Colorado,"1.0"" Hail",0,
7/2/14,Colorado,"1.0"" Hail",0,
7/3/14,Colorado,"1.0"" Hail",1035,
7/4/14,Colorado,"1.0"" Hail",61,
7/5/14,Colorado,"1.0"" Hail",0,
7/6/14,Colorado,"1.0"" Hail",274,
7/7/14,Colorado,"1.0"" Hail",76952,
7/8/14,Colorado,"1.0"" Hail",78,
7/9/14,Colorado,"1.0"" Hail",18,
7/10/14,Colorado,"1.0"" Hail",0,
7/11/14,Colorado,"1.0"" Hail",1413,
7/12/14,Colorado,"1.0"" Hail",12917,
7/13/14,Colorado,"1.0"" Hail",37,
7/14/14,Colorado,"1.0"" Hail",9014,
7/15/14,Colorado,"1.0"" Hail",28,
7/16/14,Colorado,"1.0"" Hail",19815,
7/17/14,Colorado,"1.0"" Hail",0,
7/18/14,Colorado,"1.0"" Hail",6,
7/19/14,Colorado,"1.0"" Hail",4,
7/20/14,Colorado,"1.0"" Hail",0,
7/21/14,Colorado,"1.0"" Hail",0,
7/22/14,Colorado,"1.0"" Hail",0,
7/23/14,Colorado,"1.0"" Hail",84,
7/24/14,Colorado,"1.0"" Hail",0,
7/25/14,Colorado,"1.0"" Hail",0,
7/26/14,Colorado,"1.0"" Hail",0,
7/27/14,Colorado,"1.0"" Hail",36,
7/28/14,Colorado,"1.0"" Hail",183,
7/29/14,Colorado,"1.0"" Hail",11,
7/30/14,Colorado,"1.0"" Hail",0,
6/25/14,Colorado,"1.5"" Hail",32,
6/26/14,Colorado,"1.5"" Hail",40,
6/27/14,Colorado,"1.5"" Hail",81,
6/28/14,Colorado,"1.5"" Hail",0,
6/29/14,Colorado,"1.5"" Hail",0,
6/30/14,Colorado,"1.5"" Hail",273,
7/1/14,Colorado,"1.5"" Hail",0,
7/2/14,Colorado,"1.5"" Hail",0,
7/3/14,Colorado,"1.5"" Hail",99,
7/4/14,Colorado,"1.5"" Hail",0,
7/5/14,Colorado,"1.5"" Hail",0,
7/6/14,Colorado,"1.5"" Hail",12,
7/7/14,Colorado,"1.5"" Hail",1268,
7/8/14,Colorado,"1.5"" Hail",0,
7/9/14,Colorado,"1.5"" Hail",0,
7/10/14,Colorado,"1.5"" Hail",0,
7/11/14,Colorado,"1.5"" Hail",92,
7/12/14,Colorado,"1.5"" Hail",108,
7/13/14,Colorado,"1.5"" Hail",3,
7/14/14,Colorado,"1.5"" Hail",413,
7/15/14,Colorado,"1.5"" Hail",0,
7/16/14,Colorado,"1.5"" Hail",90,
7/17/14,Colorado,"1.5"" Hail",0,
7/18/14,Colorado,"1.5"" Hail",0,
7/19/14,Colorado,"1.5"" Hail",0,
7/20/14,Colorado,"1.5"" Hail",0,
7/21/14,Colorado,"1.5"" Hail",0,
7/22/14,Colorado,"1.5"" Hail",0,
7/23/14,Colorado,"1.5"" Hail",0,
7/24/14,Colorado,"1.5"" Hail",0,
7/25/14,Colorado,"1.5"" Hail",0,
7/26/14,Colorado,"1.5"" Hail",0,
7/27/14,Colorado,"1.5"" Hail",0,
7/28/14,Colorado,"1.5"" Hail",0,
7/29/14,Colorado,"1.5"" Hail",6,
7/30/14,Colorado,"1.5"" Hail",0,
6/25/14,Colorado,"2.0"" Hail",3,
6/26/14,Colorado,"2.0"" Hail",0,
6/27/14,Colorado,"2.0"" Hail",0,
6/28/14,Colorado,"2.0"" Hail",0,
6/29/14,Colorado,"2.0"" Hail",0,
6/30/14,Colorado,"2.0"" Hail",214,
7/1/14,Colorado,"2.0"" Hail",0,
7/2/14,Colorado,"2.0"" Hail",0,
7/3/14,Colorado,"2.0"" Hail",2,
7/4/14,Colorado,"2.0"" Hail",0,
7/5/14,Colorado,"2.0"" Hail",0,
7/6/14,Colorado,"2.0"" Hail",0,
7/7/14,Colorado,"2.0"" Hail",2,
7/8/14,Colorado,"2.0"" Hail",0,
7/9/14,Colorado,"2.0"" Hail",0,
7/10/14,Colorado,"2.0"" Hail",0,
7/11/14,Colorado,"2.0"" Hail",0,
7/12/14,Colorado,"2.0"" Hail",0,
7/13/14,Colorado,"2.0"" Hail",0,
7/14/14,Colorado,"2.0"" Hail",0,
7/15/14,Colorado,"2.0"" Hail",0,
7/16/14,Colorado,"2.0"" Hail",47,
7/17/14,Colorado,"2.0"" Hail",0,
7/18/14,Colorado,"2.0"" Hail",0,
7/19/14,Colorado,"2.0"" Hail",0,
7/20/14,Colorado,"2.0"" Hail",0,
7/21/14,Colorado,"2.0"" Hail",0,
7/22/14,Colorado,"2.0"" Hail",0,
7/23/14,Colorado,"2.0"" Hail",0,
7/24/14,Colorado,"2.0"" Hail",0,
7/25/14,Colorado,"2.0"" Hail",0,
7/26/14,Colorado,"2.0"" Hail",0,
7/27/14,Colorado,"2.0"" Hail",0,
7/28/14,Colorado,"2.0"" Hail",0,
7/29/14,Colorado,"2.0"" Hail",0,
7/30/14,Colorado,"2.0"" Hail",0,
6/25/14,Colorado,"2.5"" Hail",0,
6/26/14,Colorado,"2.5"" Hail",0,
6/27/14,Colorado,"2.5"" Hail",0,
6/28/14,Colorado,"2.5"" Hail",0,
6/29/14,Colorado,"2.5"" Hail",0,
6/30/14,Colorado,"2.5"" Hail",0,
7/1/14,Colorado,"2.5"" Hail",0,
7/2/14,Colorado,"2.5"" Hail",0,
7/3/14,Colorado,"2.5"" Hail",0,
7/4/14,Colorado,"2.5"" Hail",0,
7/5/14,Colorado,"2.5"" Hail",0,
7/6/14,Colorado,"2.5"" Hail",0,
7/7/14,Colorado,"2.5"" Hail",0,
7/8/14,Colorado,"2.5"" Hail",0,
7/9/14,Colorado,"2.5"" Hail",0,
7/10/14,Colorado,"2.5"" Hail",0,
7/11/14,Colorado,"2.5"" Hail",0,
7/12/14,Colorado,"2.5"" Hail",0,
7/13/14,Colorado,"2.5"" Hail",0,
7/14/14,Colorado,"2.5"" Hail",0,
7/15/14,Colorado,"2.5"" Hail",0,
7/16/14,Colorado,"2.5"" Hail",0,
7/17/14,Colorado,"2.5"" Hail",0,
7/18/14,Colorado,"2.5"" Hail",0,
7/19/14,Colorado,"2.5"" Hail",0,
7/20/14,Colorado,"2.5"" Hail",0,
7/21/14,Colorado,"2.5"" Hail",0,
7/22/14,Colorado,"2.5"" Hail",0,
7/23/14,Colorado,"2.5"" Hail",0,
7/24/14,Colorado,"2.5"" Hail",0,
7/25/14,Colorado,"2.5"" Hail",0,
7/26/14,Colorado,"2.5"" Hail",0,
7/27/14,Colorado,"2.5"" Hail",0,
7/28/14,Colorado,"2.5"" Hail",0,
7/29/14,Colorado,"2.5"" Hail",0,
7/30/14,Colorado,"2.5"" Hail",0,
6/25/14,Colorado,"3.0"" Hail",0,
6/26/14,Colorado,"3.0"" Hail",0,
6/27/14,Colorado,"3.0"" Hail",0,
6/28/14,Colorado,"3.0"" Hail",0,
6/29/14,Colorado,"3.0"" Hail",0,
6/30/14,Colorado,"3.0"" Hail",0,
7/1/14,Colorado,"3.0"" Hail",0,
7/2/14,Colorado,"3.0"" Hail",0,
7/3/14,Colorado,"3.0"" Hail",0,
7/4/14,Colorado,"3.0"" Hail",0,
7/5/14,Colorado,"3.0"" Hail",0,
7/6/14,Colorado,"3.0"" Hail",0,
7/7/14,Colorado,"3.0"" Hail",0,
7/8/14,Colorado,"3.0"" Hail",0,
7/9/14,Colorado,"3.0"" Hail",0,
7/10/14,Colorado,"3.0"" Hail",0,
7/11/14,Colorado,"3.0"" Hail",0,
7/12/14,Colorado,"3.0"" Hail",0,
7/13/14,Colorado,"3.0"" Hail",0,
7/14/14,Colorado,"3.0"" Hail",0,
7/15/14,Colorado,"3.0"" Hail",0,
7/16/14,Colorado,"3.0"" Hail",0,
7/17/14,Colorado,"3.0"" Hail",0,
7/18/14,Colorado,"3.0"" Hail",0,
7/19/14,Colorado,"3.0"" Hail",0,
7/20/14,Colorado,"3.0"" Hail",0,
7/21/14,Colorado,"3.0"" Hail",0,
7/22/14,Colorado,"3.0"" Hail",0,
7/23/14,Colorado,"3.0"" Hail",0,
7/24/14,Colorado,"3.0"" Hail",0,
7/25/14,Colorado,"3.0"" Hail",0,
7/26/14,Colorado,"3.0"" Hail",0,
7/27/14,Colorado,"3.0"" Hail",0,
7/28/14,Colorado,"3.0"" Hail",0,
7/29/14,Colorado,"3.0"" Hail",0,
7/30/14,Colorado,"3.0"" Hail",0,
6/25/14,Colorado,"3.5"" Hail",0,
6/26/14,Colorado,"3.5"" Hail",0,
6/27/14,Colorado,"3.5"" Hail",0,
6/28/14,Colorado,"3.5"" Hail",0,
6/29/14,Colorado,"3.5"" Hail",0,
6/30/14,Colorado,"3.5"" Hail",0,
7/1/14,Colorado,"3.5"" Hail",0,
7/2/14,Colorado,"3.5"" Hail",0,
7/3/14,Colorado,"3.5"" Hail",0,
7/4/14,Colorado,"3.5"" Hail",0,
7/5/14,Colorado,"3.5"" Hail",0,
7/6/14,Colorado,"3.5"" Hail",0,
7/7/14,Colorado,"3.5"" Hail",0,
7/8/14,Colorado,"3.5"" Hail",0,
7/9/14,Colorado,"3.5"" Hail",0,
7/10/14,Colorado,"3.5"" Hail",0,
7/11/14,Colorado,"3.5"" Hail",0,
7/12/14,Colorado,"3.5"" Hail",0,
7/13/14,Colorado,"3.5"" Hail",0,
7/14/14,Colorado,"3.5"" Hail",0,
7/15/14,Colorado,"3.5"" Hail",0,
7/16/14,Colorado,"3.5"" Hail",0,
7/17/14,Colorado,"3.5"" Hail",0,
7/18/14,Colorado,"3.5"" Hail",0,
7/19/14,Colorado,"3.5"" Hail",0,
7/20/14,Colorado,"3.5"" Hail",0,
7/21/14,Colorado,"3.5"" Hail",0,
7/22/14,Colorado,"3.5"" Hail",0,
7/23/14,Colorado,"3.5"" Hail",0,
7/24/14,Colorado,"3.5"" Hail",0,
7/25/14,Colorado,"3.5"" Hail",0,
7/26/14,Colorado,"3.5"" Hail",0,
7/27/14,Colorado,"3.5"" Hail",0,
7/28/14,Colorado,"3.5"" Hail",0,
7/29/14,Colorado,"3.5"" Hail",0,
7/30/14,Colorado,"3.5"" Hail",0,
6/25/14,Connecticut,"1.0"" Hail",0,
6/26/14,Connecticut,"1.0"" Hail",0,
6/27/14,Connecticut,"1.0"" Hail",0,
6/28/14,Connecticut,"1.0"" Hail",0,
6/29/14,Connecticut,"1.0"" Hail",0,
6/30/14,Connecticut,"1.0"" Hail",0,
7/1/14,Connecticut,"1.0"" Hail",0,
7/2/14,Connecticut,"1.0"" Hail",0,
7/3/14,Connecticut,"1.0"" Hail",1319,
7/4/14,Connecticut,"1.0"" Hail",0,
7/5/14,Connecticut,"1.0"" Hail",0,
7/6/14,Connecticut,"1.0"" Hail",0,
7/7/14,Connecticut,"1.0"" Hail",0,
7/8/14,Connecticut,"1.0"" Hail",0,
7/9/14,Connecticut,"1.0"" Hail",0,
7/10/14,Connecticut,"1.0"" Hail",0,
7/11/14,Connecticut,"1.0"" Hail",0,
7/12/14,Connecticut,"1.0"" Hail",0,
7/13/14,Connecticut,"1.0"" Hail",0,
7/14/14,Connecticut,"1.0"" Hail",0,
7/15/14,Connecticut,"1.0"" Hail",0,
7/16/14,Connecticut,"1.0"" Hail",0,
7/17/14,Connecticut,"1.0"" Hail",0,
7/18/14,Connecticut,"1.0"" Hail",0,
7/19/14,Connecticut,"1.0"" Hail",0,
7/20/14,Connecticut,"1.0"" Hail",0,
7/21/14,Connecticut,"1.0"" Hail",0,
7/22/14,Connecticut,"1.0"" Hail",0,
7/23/14,Connecticut,"1.0"" Hail",0,
7/24/14,Connecticut,"1.0"" Hail",0,
7/25/14,Connecticut,"1.0"" Hail",0,
7/26/14,Connecticut,"1.0"" Hail",0,
7/27/14,Connecticut,"1.0"" Hail",0,
7/28/14,Connecticut,"1.0"" Hail",0,
7/29/14,Connecticut,"1.0"" Hail",0,
7/30/14,Connecticut,"1.0"" Hail",0,
6/25/14,Connecticut,"1.5"" Hail",0,
6/26/14,Connecticut,"1.5"" Hail",0,
6/27/14,Connecticut,"1.5"" Hail",0,
6/28/14,Connecticut,"1.5"" Hail",0,
6/29/14,Connecticut,"1.5"" Hail",0,
6/30/14,Connecticut,"1.5"" Hail",0,
7/1/14,Connecticut,"1.5"" Hail",0,
7/2/14,Connecticut,"1.5"" Hail",0,
7/3/14,Connecticut,"1.5"" Hail",0,
7/4/14,Connecticut,"1.5"" Hail",0,
7/5/14,Connecticut,"1.5"" Hail",0,
7/6/14,Connecticut,"1.5"" Hail",0,
7/7/14,Connecticut,"1.5"" Hail",0,
7/8/14,Connecticut,"1.5"" Hail",0,
7/9/14,Connecticut,"1.5"" Hail",0,
7/10/14,Connecticut,"1.5"" Hail",0,
7/11/14,Connecticut,"1.5"" Hail",0,
7/12/14,Connecticut,"1.5"" Hail",0,
7/13/14,Connecticut,"1.5"" Hail",0,
7/14/14,Connecticut,"1.5"" Hail",0,
7/15/14,Connecticut,"1.5"" Hail",0,
7/16/14,Connecticut,"1.5"" Hail",0,
7/17/14,Connecticut,"1.5"" Hail",0,
7/18/14,Connecticut,"1.5"" Hail",0,
7/19/14,Connecticut,"1.5"" Hail",0,
7/20/14,Connecticut,"1.5"" Hail",0,
7/21/14,Connecticut,"1.5"" Hail",0,
7/22/14,Connecticut,"1.5"" Hail",0,
7/23/14,Connecticut,"1.5"" Hail",0,
7/24/14,Connecticut,"1.5"" Hail",0,
7/25/14,Connecticut,"1.5"" Hail",0,
7/26/14,Connecticut,"1.5"" Hail",0,
7/27/14,Connecticut,"1.5"" Hail",0,
7/28/14,Connecticut,"1.5"" Hail",0,
7/29/14,Connecticut,"1.5"" Hail",0,
7/30/14,Connecticut,"1.5"" Hail",0,
6/25/14,Connecticut,"2.0"" Hail",0,
6/26/14,Connecticut,"2.0"" Hail",0,
6/27/14,Connecticut,"2.0"" Hail",0,
6/28/14,Connecticut,"2.0"" Hail",0,
6/29/14,Connecticut,"2.0"" Hail",0,
6/30/14,Connecticut,"2.0"" Hail",0,
7/1/14,Connecticut,"2.0"" Hail",0,
7/2/14,Connecticut,"2.0"" Hail",0,
7/3/14,Connecticut,"2.0"" Hail",0,
7/4/14,Connecticut,"2.0"" Hail",0,
7/5/14,Connecticut,"2.0"" Hail",0,
7/6/14,Connecticut,"2.0"" Hail",0,
7/7/14,Connecticut,"2.0"" Hail",0,
7/8/14,Connecticut,"2.0"" Hail",0,
7/9/14,Connecticut,"2.0"" Hail",0,
7/10/14,Connecticut,"2.0"" Hail",0,
7/11/14,Connecticut,"2.0"" Hail",0,
7/12/14,Connecticut,"2.0"" Hail",0,
7/13/14,Connecticut,"2.0"" Hail",0,
7/14/14,Connecticut,"2.0"" Hail",0,
7/15/14,Connecticut,"2.0"" Hail",0,
7/16/14,Connecticut,"2.0"" Hail",0,
7/17/14,Connecticut,"2.0"" Hail",0,
7/18/14,Connecticut,"2.0"" Hail",0,
7/19/14,Connecticut,"2.0"" Hail",0,
